Ord_ID,Cust_ID,Prod_ID,Ship_ID,Order_Date,Ship_Date,Customer_Name,Province,Region,Customer_Segment,Sales,Order_Quantity,Order_Priority,DaysTakenForShipping
2500,978,6,3427,2012-11-10,2012-11-11,NORA PRICE,QUEBEC,QUEBEC,HOME OFFICE,63807,42,CRITICAL,1
2537,927,6,3473,2009-04-24,2009-04-25,DORRIS LOVE,QUEBEC,QUEBEC,HOME OFFICE,11319,11,HIGH,1
1128,435,6,3481,2009-03-05,2009-03-05,BILL EPLETT,ONTARIO,ONTARIO,CORPORATE,18667,9,MEDIUM,0
2096,798,3,2868,2012-06-12,2012-06-12,HELEN WASSERMAN,QUEBEC,QUEBEC,HOME OFFICE,1339,3,LOW,0
2098,801,3,2871,2010-03-03,2010-03-05,JASON KLAMCZYNSKI,QUEBEC,QUEBEC,HOME OFFICE,44604,39,LOW,2
1368,527,8,2873,2012-12-02,2012-12-02,DAVE HALLSTEN,ONTARIO,ONTARIO,HOME OFFICE,110021,50,MEDIUM,0
2102,788,8,2876,2011-04-18,2011-04-18,BRADLEY NGUYEN,QUEBEC,QUEBEC,CONSUMER,182413,46,HIGH,0
2125,1277,3,2901,2011-11-22,2011-11-23,MATT COLLISTER,SASKACHEWAN,PRARIE,HOME OFFICE,27389,38,HIGH,1
2327,925,8,3194,2011-10-20,2011-10-22,ANNE PRYOR,QUEBEC,QUEBEC,CONSUMER,12585,25,NOT SPECIFIED,2
2338,932,3,3208,2009-01-07,2009-01-08,JASPER CACIOPPO,QUEBEC,QUEBEC,HOME OFFICE,1101958,3,MEDIUM,1
2704,1033,3,3703,2011-03-31,2011-04-01,RYAN AKIN,ONTARIO,ONTARIO,CONSUMER,8389,12,CRITICAL,1
273,112,8,372,2010-09-21,2010-09-23,NEOLA SCHNEIDER,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,75984,20,CRITICAL,2
2748,1015,8,3770,2009-05-07,2009-05-09,STEVE NGUYEN,ONTARIO,ONTARIO,SMALL BUSINESS,145549,5,MEDIUM,2
2749,995,8,3772,2012-10-29,2012-10-31,HAROLD RYAN,ONTARIO,ONTARIO,HOME OFFICE,126417,42,NOT SPECIFIED,2
2782,1008,8,3822,2010-10-15,2010-10-15,BILL OVERFELT,ONTARIO,ONTARIO,CORPORATE,53683,31,LOW,0
2798,1037,3,3848,2011-05-11,2011-05-12,TONY CHAPMAN,ONTARIO,ONTARIO,CONSUMER,189329,50,HIGH,1
2805,1033,8,3860,2009-03-02,2009-03-04,RYAN AKIN,ONTARIO,ONTARIO,CONSUMER,42108,47,NOT SPECIFIED,2
2808,1022,8,3865,2010-12-03,2010-12-04,KATHERINE NOCKTON,ONTARIO,ONTARIO,CORPORATE,3789,1,NOT SPECIFIED,1
2836,572,3,3899,2010-05-13,2010-05-14,LENA CREIGHTON,ONTARIO,ONTARIO,HOME OFFICE,23437,46,NOT SPECIFIED,1
2843,1050,3,3912,2010-12-11,2010-12-13,MAUREEN FRITZLER,ONTARIO,ONTARIO,CORPORATE,16082021,4,MEDIUM,2
2951,576,3,4070,2012-06-07,2012-06-07,MICHAEL DOMINGUEZ,ONTARIO,ONTARIO,HOME OFFICE,416993,36,CRITICAL,0
2271,1100,8,4130,2011-01-22,2011-01-23,TROY STAEBEL,ONTARIO,ONTARIO,SMALL BUSINESS,51662,43,NOT SPECIFIED,1
3017,1131,8,4182,2010-05-21,2010-05-23,JASON FORTUNE,ONTARIO,ONTARIO,CORPORATE,8711,12,NOT SPECIFIED,2
314,89,8,420,2010-06-05,2010-06-06,FRED WASSERMAN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,47124,21,HIGH,1
3040,1140,8,4220,2011-03-18,2011-03-18,PATRICK JONES,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,155742,21,NOT SPECIFIED,0
3159,1162,3,4383,2011-02-06,2011-02-08,STEVE CHAPMAN,MANITOBA,PRARIE,CORPORATE,70691,34,CRITICAL,2
3195,1156,3,4431,2010-08-28,2010-08-30,JOE ELIJAH,MANITOBA,PRARIE,HOME OFFICE,50508,33,MEDIUM,2
415,154,13,558,2012-10-30,2012-11-01,CARLOS SOLTERO,PRINCE EDWARD ISLAND,ATLANTIC,CONSUMER,19962,33,HIGH,2
4038,1380,13,5624,2011-07-05,2011-07-06,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,2481,41,HIGH,1
4069,1380,13,5675,2009-01-17,2009-01-18,RANDY FERGUSON,SASKACHEWAN,PRARIE,HOME OFFICE,110128,39,NOT SPECIFIED,1
4124,1408,13,5746,2010-02-20,2010-02-24,LYNN SMITH,NEW BRUNSWICK,ATLANTIC,CORPORATE,4857,16,LOW,4
4268,1443,13,5957,2010-09-26,2010-09-29,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,1826,11,NOT SPECIFIED,3
4401,1465,13,6135,2010-03-04,2010-03-06,MAUREEN GASTINEAU,YUKON,YUKON,CONSUMER,48516,15,MEDIUM,2
4423,1495,13,6164,2012-12-25,2012-12-26,EVAN HENRY,YUKON,YUKON,CORPORATE,11486,27,HIGH,1
4551,1518,13,6334,2009-01-06,2009-01-08,JULIA BARNETT,YUKON,YUKON,HOME OFFICE,10177,29,HIGH,2
4573,1556,13,6362,2011-11-28,2011-11-29,SARA LUXEMBURG,YUKON,YUKON,CORPORATE,25451,48,CRITICAL,1
4591,1507,13,6386,2012-01-12,2012-01-12,GIULIETTA DORTCH,YUKON,YUKON,CONSUMER,4918,12,HIGH,0
4816,1593,13,6711,2009-03-16,2009-03-17,MICHAEL STEWART,BRITISH COLUMBIA,WEST,SMALL BUSINESS,35791,17,HIGH,1
4820,1639,13,6716,2011-07-12,2011-07-14,RICK HUTHWAITE,BRITISH COLUMBIA,WEST,CORPORATE,10234,34,NOT SPECIFIED,2
4929,234,13,6876,2010-04-25,2010-04-26,CHRISTOPHER MARTINEZ,BRITISH COLUMBIA,WEST,SMALL BUSINESS,3228,45,HIGH,1
519,191,13,698,2009-02-05,2009-02-09,CHRISTINA VANDERZANDEN,BRITISH COLUMBIA,WEST,SMALL BUSINESS,13986,48,LOW,4
5052,1712,13,7050,2010-08-23,2010-08-28,KEN DANA,ALBERTA,WEST,SMALL BUSINESS,82783,38,LOW,5
5144,1747,13,7188,2012-05-12,2012-05-12,HAROLD DAHLEN,ALBERTA,WEST,CONSUMER,12494,47,MEDIUM,0
533,188,13,722,2009-02-19,2009-02-20,JUSTIN KNIGHT,BRITISH COLUMBIA,WEST,CORPORATE,22665,37,NOT SPECIFIED,1
497,185,13,669,2011-10-22,2011-10-23,JULIE CREIGHTON,BRITISH COLUMBIA,WEST,CORPORATE,28856,30,NOT SPECIFIED,1
5211,1755,13,7281,2009-10-24,2009-10-25,TRUDY BELL,ALBERTA,WEST,CONSUMER,26405,50,CRITICAL,1
5235,1759,13,7312,2010-04-11,2010-04-11,CATHERINE GLOTZBACH,ALBERTA,WEST,HOME OFFICE,3017,8,HIGH,0
550,200,13,747,2009-04-28,2009-04-30,ANTHONY JOHNSON,BRITISH COLUMBIA,WEST,SMALL BUSINESS,10295,30,LOW,2
5359,1805,13,7487,2012-10-12,2012-10-13,TONY SAYRE,ALBERTA,WEST,HOME OFFICE,3829,20,CRITICAL,1
5380,1811,13,7514,2011-12-27,2011-12-27,CYMA KINNEY,ALBERTA,WEST,SMALL BUSINESS,207212,49,NOT SPECIFIED,0
5420,1811,13,7570,2009-05-21,2009-05-25,CYMA KINNEY,ALBERTA,WEST,SMALL BUSINESS,2358,4,LOW,4
65,49,13,88,2011-05-27,2011-05-29,DOUG BICKFORD,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,8027,46,LOW,2
3310,1218,13,4590,2010-09-18,2010-09-22,MIKE GOCKENBACH,MANITOBA,PRARIE,CONSUMER,3942,10,LOW,4
3428,1222,13,4751,2012-06-10,2012-06-11,TRACY COLLINS,MANITOBA,PRARIE,CONSUMER,23476,11,MEDIUM,1
3681,1284,13,5103,2012-12-08,2012-12-09,DARRIN VAN HUFF,SASKACHEWAN,PRARIE,HOME OFFICE,37145,10,NOT SPECIFIED,1
3712,1299,13,5144,2012-02-19,2012-02-20,SUNG SHARIARI,SASKACHEWAN,PRARIE,CORPORATE,148672,32,CRITICAL,1
3819,1332,13,5296,2010-11-24,2010-11-26,RICK WILSON,SASKACHEWAN,PRARIE,CONSUMER,1789,4,NOT SPECIFIED,2
3852,1337,13,5340,2009-09-18,2009-09-18,DENISE MONTON,SASKACHEWAN,PRARIE,HOME OFFICE,139436,30,MEDIUM,0
400,137,13,537,2010-08-20,2010-08-21,GIULIETTA BAPTIST,PRINCE EDWARD ISLAND,ATLANTIC,HOME OFFICE,1025,16,HIGH,1
4033,1375,13,5615,2012-04-01,2012-04-03,ROY COLLINS,SASKACHEWAN,PRARIE,CORPORATE,8298,36,NOT SPECIFIED,2
420,140,13,564,2009-03-27,2009-03-28,CHRISTOPHER SCHILD,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,1526,2,MEDIUM,1
4065,1376,13,5668,2009-01-14,2009-01-14,TOBY SWINDELL,SASKACHEWAN,PRARIE,SMALL BUSINESS,626,14,NOT SPECIFIED,0
423,151,13,567,2009-07-01,2009-07-03,GREG GUTHRIE,PRINCE EDWARD ISLAND,ATLANTIC,SMALL BUSINESS,12346,27,LOW,2
4180,1399,13,5827,2012-02-10,2012-02-10,PHILLINA OBER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,3722,9,NOT SPECIFIED,0
4295,1445,13,5992,2011-12-31,2012-01-01,ED BRAXTON,YUKON,YUKON,HOME OFFICE,24185,6,MEDIUM,1
4387,1500,13,6117,2010-07-17,2010-07-19,JILL FJELD,YUKON,YUKON,HOME OFFICE,54195,28,HIGH,2
4415,1488,13,6154,2011-01-22,2011-01-24,THOMAS THORNTON,YUKON,YUKON,CONSUMER,11581,43,CRITICAL,2
4461,1531,13,6215,2012-10-16,2012-10-16,MUHAMMED LEE,YUKON,YUKON,CORPORATE,36354,17,LOW,0
4499,1474,13,6264,2009-01-28,2009-01-29,ADAM HART,YUKON,YUKON,CORPORATE,1061976,3,HIGH,1
1819,1516,13,6345,2009-10-31,2009-10-31,DAN CAMPBELL,YUKON,YUKON,CORPORATE,8744,49,CRITICAL,0
4725,1641,13,6593,2011-12-29,2011-12-31,AARON HAWKINS,BRITISH COLUMBIA,WEST,HOME OFFICE,162,33,CRITICAL,2
4788,1583,13,6673,2010-03-05,2010-03-05,TOM ASHBROOK,BRITISH COLUMBIA,WEST,HOME OFFICE,4365,16,MEDIUM,0
4846,1676,13,6764,2011-05-21,2011-05-21,SCOTT COHEN,BRITISH COLUMBIA,WEST,CONSUMER,39011,17,MEDIUM,0
4919,1675,13,6861,2010-07-04,2010-07-05,ART MILLER,BRITISH COLUMBIA,WEST,CORPORATE,9778,33,NOT SPECIFIED,1
4928,1678,13,6874,2010-02-10,2010-02-15,GREG MATTHIAS,BRITISH COLUMBIA,WEST,HOME OFFICE,2664,2,LOW,5
5061,1720,13,7067,2012-05-03,2012-05-04,CHUCK CLARK,ALBERTA,WEST,CORPORATE,26092021,9,CRITICAL,1
5128,1708,13,7166,2010-11-01,2010-11-02,QUINCY JONES,ALBERTA,WEST,SMALL BUSINESS,23515,38,HIGH,1
2015,1103,8,4131,2010-08-17,2010-08-19,CRAIG YEDWAB,ONTARIO,ONTARIO,CONSUMER,20912,34,HIGH,2
2995,1113,8,4143,2010-08-28,2010-09-02,ELENI MCCRARY,ONTARIO,ONTARIO,CORPORATE,6779,20,LOW,5
3012,428,8,4173,2009-03-17,2009-03-18,JULIE PRESCOTT,ONTARIO,ONTARIO,HOME OFFICE,33685,38,MEDIUM,1
3031,1134,3,4206,2012-12-12,2012-12-14,PHILIP FOX,ONTARIO,ONTARIO,HOME OFFICE,53347,47,CRITICAL,2
3048,1138,3,4233,2010-10-07,2010-10-08,LORI OLSON,NEW BRUNSWICK,ATLANTIC,CONSUMER,152026,37,HIGH,1
3124,1160,8,4335,2010-04-19,2010-04-20,LINDSAY WILLIAMS,MANITOBA,PRARIE,CORPORATE,12687,4,MEDIUM,1
3146,1171,3,4367,2010-10-21,2010-10-22,MARC CRIER,MANITOBA,PRARIE,CONSUMER,27827,14,MEDIUM,1
3158,1155,3,4382,2009-10-04,2009-10-11,KEITH DAWKINS,MANITOBA,PRARIE,HOME OFFICE,37561,38,LOW,7
3166,1168,3,4393,2012-04-03,2012-04-05,JOHN LEE,MANITOBA,PRARIE,CORPORATE,15301,42,CRITICAL,2
3198,1173,8,4436,2012-04-14,2012-04-16,ED BRAXTON,MANITOBA,PRARIE,HOME OFFICE,150422,38,HIGH,2
3201,1176,3,4440,2012-02-29,2012-03-01,COREY CATLETT,MANITOBA,PRARIE,HOME OFFICE,25029,25,MEDIUM,1
3222,1194,3,4470,2009-11-23,2009-11-23,ROY SKARIA,MANITOBA,PRARIE,CORPORATE,239363,35,LOW,0
3244,1209,3,4497,2012-05-13,2012-05-15,RUSSELL D'ASCENZO,MANITOBA,PRARIE,CONSUMER,6633,15,CRITICAL,2
3248,1212,8,4505,2009-04-09,2009-04-10,EMILY DUCICH,MANITOBA,PRARIE,CONSUMER,99427,26,HIGH,1
3256,1198,8,4516,2012-03-22,2012-03-24,IRENE MADDOX,MANITOBA,PRARIE,CONSUMER,13161,7,MEDIUM,2
3271,1195,8,4541,2009-11-18,2009-11-19,STEVEN WARD,MANITOBA,PRARIE,CONSUMER,17455,4,HIGH,1
3308,1221,8,4588,2010-10-06,2010-10-13,HENIA ZYDLO,MANITOBA,PRARIE,HOME OFFICE,162467,35,LOW,7
3408,1235,8,4724,2009-11-10,2009-11-11,TRACY COLLINS,MANITOBA,PRARIE,CORPORATE,64189,37,HIGH,1
3437,1182,3,4764,2012-04-13,2012-04-15,THAIS SISSMAN,MANITOBA,PRARIE,CORPORATE,31383,36,MEDIUM,2
361,144,3,479,2010-10-26,2010-10-27,HAROLD ENGLE,PRINCE EDWARD ISLAND,ATLANTIC,HOME OFFICE,28584,17,HIGH,1
3455,1179,8,4790,2012-01-28,2012-01-29,SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,159189,46,NOT SPECIFIED,1
3459,1241,3,4794,2012-08-01,2012-08-01,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,14576,26,LOW,0
3474,1217,3,4811,2012-05-12,2012-05-13,KATHERINE DUCICH,MANITOBA,PRARIE,CORPORATE,26492,38,NOT SPECIFIED,1
3479,1222,3,4816,2011-03-12,2011-03-14,TRACY COLLINS,MANITOBA,PRARIE,CONSUMER,86739,23,NOT SPECIFIED,2
3507,1179,8,4858,2011-09-30,2011-10-02,SEAN BRAXTON,MANITOBA,PRARIE,SMALL BUSINESS,79984,26,MEDIUM,2
3477,1188,1,4814,2011-03-11,2011-03-13,THAIS SISSMAN,MANITOBA,PRARIE,SMALL BUSINESS,133708,29,MEDIUM,2
3488,1188,5,4830,2009-02-10,2009-02-17,THAIS SISSMAN,MANITOBA,PRARIE,SMALL BUSINESS,6385,5,LOW,7
3499,1223,12,4847,2011-02-06,2011-02-08,NATALIE WEBBER,MANITOBA,PRARIE,CONSUMER,8629,17,CRITICAL,2
3514,1236,12,4866,2012-05-17,2012-05-26,RACHEL PAYNE,MANITOBA,PRARIE,CONSUMER,13036,43,LOW,9
3526,1260,5,4884,2009-07-04,2009-07-06,MITCH WILLINGHAM,SASKACHEWAN,PRARIE,CORPORATE,390865,39,HIGH,2
3561,1265,5,4931,2010-08-27,2010-08-29,RANDY BRADLEY,SASKACHEWAN,PRARIE,SMALL BUSINESS,85205,45,MEDIUM,2
3566,1261,5,4937,2010-01-20,2010-01-25,JOHN DRYER,SASKACHEWAN,PRARIE,CORPORATE,103899,48,LOW,5
369,139,5,494,2009-02-02,2009-02-04,ERICA BERN,PRINCE EDWARD ISLAND,ATLANTIC,CORPORATE,360988,42,NOT SPECIFIED,2
3575,1279,12,4949,2010-01-28,2010-01-30,JULIA DUNBAR,SASKACHEWAN,PRARIE,CONSUMER,21651,32,HIGH,2
3579,1272,1,4956,2011-07-23,2011-07-23,ASHLEY JARBOE,SASKACHEWAN,PRARIE,SMALL BUSINESS,9499,13,LOW,0
3619,1261,5,5010,2010-03-13,2010-03-13,JOHN DRYER,SASKACHEWAN,PRARIE,CORPORATE,36423,47,LOW,0
3639,1266,5,5038,2010-05-21,2010-05-21,WILLIAM BROWN,SASKACHEWAN,PRARIE,CORPORATE,4034,2,NOT SPECIFIED,0
3656,1287,5,5067,2009-01-10,2009-01-15,MICHELLE MORAY,SASKACHEWAN,PRARIE,CORPORATE,100942,35,LOW,5
3407,1187,1,4723,2009-07-07,2009-07-12,TROY BLACKWELL,MANITOBA,PRARIE,HOME OFFICE,6688,20,LOW,5
3415,1242,5,4735,2011-06-18,2011-06-20,THOMAS BRUMLEY,MANITOBA,PRARIE,CONSUMER,23617,10,MEDIUM,2
3442,1241,1,4771,2012-09-23,2012-09-24,RICK BENSLEY,MANITOBA,PRARIE,CONSUMER,52853,43,MEDIUM,1
3481,1222,12,4820,2011-08-24,2011-08-26,TRACY COLLINS,MANITOBA,PRARIE,CONSUMER,16755,44,NOT SPECIFIED,2
3491,1205,5,4833,2009-09-15,2009-09-16,ERIC HOFFMANN,MANITOBA,PRARIE,SMALL BUSINESS,254473,45,CRITICAL,1
876,1258,5,4881,2010-12-28,2010-12-29,PETER FULLER,SASKACHEWAN,PRARIE,CONSUMER,58611,43,CRITICAL,1
3542,1264,12,4904,2010-01-16,2010-01-17,PATRICK RYAN,SASKACHEWAN,PRARIE,CORPORATE,13304,13,HIGH,1
3543,1266,1,4905,2012-12-20,2012-12-21,WILLIAM BROWN,SASKACHEWAN,PRARIE,CORPORATE,118411,6,NOT SPECIFIED,1
3606,1280,12,4991,2009-06-20,2009-06-21,NICK ZANDUSKY,SASKACHEWAN,PRARIE,SMALL BUSINESS,11784,38,NOT SPECIFIED,1
3609,1279,5,4997,2010-06-09,2010-06-11,JULIA DUNBAR,SASKACHEWAN,PRARIE,CONSUMER,22079,45,LOW,2
38,29,5,50,2010-04-29,2010-05-01,FRANK PRICE,NUNAVUT,NUNAVUT,CORPORATE,11897,12,NOT SPECIFIED,2
3690,1286,12,5115,2009-07-27,2009-08-01,MAX LUDWIG,SASKACHEWAN,PRARIE,CORPORATE,22334,39,LOW,5
3753,1316,12,5209,2010-11-18,2010-11-19,BRENDA BOWMAN,SASKACHEWAN,PRARIE,SMALL BUSINESS,3177,12,NOT SPECIFIED,1
3384,1233,5,4691,2012-11-24,2012-11-26,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,19221,35,LOW,2
3402,1240,5,4717,2010-05-20,2010-05-21,GENE MCCLURE,MANITOBA,PRARIE,CONSUMER,4614,36,NOT SPECIFIED,1
3412,1233,1,4729,2009-03-24,2009-03-26,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,619587,32,LOW,2
3412,1233,5,4729,2009-03-24,2009-03-26,MICHAEL OAKMAN,MANITOBA,PRARIE,SMALL BUSINESS,6067,6,LOW,2
3689,1298,1,5114,2012-09-18,2012-09-19,CHUCK MAGEE,SASKACHEWAN,PRARIE,CORPORATE,350049,32,HIGH,1
389,132,5,520,2012-03-15,2012-03-16,HAROLD ENGLE,PRINCE EDWARD ISLAND,ATLANTIC,CONSUMER,43529,8,NOT SPECIFIED,1
3759,1321,5,5217,2009-01-15,2009-01-16,JENNIFER JACKSON,SASKACHEWAN,PRARIE,HOME OFFICE,20106,25,HIGH,1
3821,1338,12,5298,2011-10-12,2011-10-12,LYCORIS SAUNDERS,SASKACHEWAN,PRARIE,HOME OFFICE,3367,11,HIGH,0
3829,1329,1,5310,2012-10-11,2012-10-12,JONATHAN DOHERTY,SASKACHEWAN,PRARIE,CORPORATE,50244,31,NOT SPECIFIED,1
3859,1344,5,5350,2012-02-08,2012-02-08,MARYBETH SKACH,SASKACHEWAN,PRARIE,HOME OFFICE,17138,18,HIGH,0
3861,1335,12,5352,2012-09-24,2012-09-25,LIZ CARLISLE,SASKACHEWAN,PRARIE,CORPORATE,1101965,4,CRITICAL,1
3884,1331,5,5384,2010-12-17,2010-12-19,JANET LEE,SASKACHEWAN,PRARIE,CONSUMER,26229,15,CRITICAL,2
41,32,5,54,2011-11-12,2011-11-19,JOY BELL,NUNAVUT,NUNAVUT,HOME OFFICE,392242,44,LOW,7
3896,1344,5,5402,2009-08-14,2009-08-15,MARYBETH SKACH,SASKACHEWAN,PRARIE,HOME OFFICE,529448,47,CRITICAL,1
3933,1342,5,5462,2010-08-29,2010-08-30,NEIL KNUDSON,SASKACHEWAN,PRARIE,HOME OFFICE,81221,41,HIGH,1
1207,1765,5,7273,2010-06-23,2010-06-24,RICK WILSON,ALBERTA,WEST,CORPORATE,29545,31,NOT SPECIFIED,1
5214,1762,12,7285,2012-05-04,2012-05-06,VALERIE TAKAHITO,ALBERTA,WEST,CONSUMER,1461,5,LOW,2
5268,1781,12,7355,2009-05-23,2009-05-23,EMILY GRADY,ALBERTA,WEST,HOME OFFICE,10439,40,HIGH,0
5279,1785,1,7369,2009-01-28,2009-01-28,CARI SAYRE,ALBERTA,WEST,HOME OFFICE,106526,31,MEDIUM,0
3875,1351,12,7393,2012-05-21,2012-05-22,CRAIG CARREIRA,SASKACHEWAN,PRARIE,CORPORATE,13028,28,CRITICAL,1
5322,1791,1,7433,2009-06-03,2009-06-03,GRACE KELLY,ALBERTA,WEST,CONSUMER,3056,13,LOW,0
5405,1817,1,7548,2009-11-23,2009-11-24,FRANK HAWLEY,ALBERTA,WEST,HOME OFFICE,35106,9,NOT SPECIFIED,1
5419,1803,5,7568,2009-11-13,2009-11-14,TONJA TURNELL,ALBERTA,WEST,CONSUMER,83511,31,MEDIUM,1
5462,1820,5,7632,2012-11-26,2012-11-27,ADRIAN SHAMI,ALBERTA,WEST,CONSUMER,32396,40,NOT SPECIFIED,1
4198,1428,5,7638,2012-07-27,2012-08-01,BRENDAN SWEED,NEW BRUNSWICK,ATLANTIC,CONSUMER,158759,42,LOW,5
582,193,5,791,2011-08-10,2011-08-11,KIMBERLY CARTER,BRITISH COLUMBIA,WEST,HOME OFFICE,141044,19,HIGH,1
4806,1575,16,6698,2012-10-16,2012-10-18,JAY FINE,BRITISH COLUMBIA,WEST,CONSUMER,2351631,29,LOW,2
4813,1655,4,6707,2011-05-25,2011-05-26,TRACY HOPKINS,BRITISH COLUMBIA,WEST,SMALL BUSINESS,48726675,50,HIGH,1
4861,1676,16,6783,2012-03-24,2012-03-25,SCOTT COHEN,BRITISH COLUMBIA,WEST,CONSUMER,13523,25,NOT SPECIFIED,1
4880,1677,4,6809,2011-03-30,2011-04-01,LAUREN LEATHERBURY,BRITISH COLUMBIA,WEST,CORPORATE,12040845,41,MEDIUM,2
4931,1689,16,6880,2012-11-09,2012-11-10,CHRISTOPHER MARTINEZ,BRITISH COLUMBIA,WEST,HOME OFFICE,20041,19,CRITICAL,1
4949,1690,10,6906,2010-09-19,2010-09-19,RICARDO BLOCK,ALBERTA,WEST,CORPORATE,16409,33,HIGH,0
5066,1720,4,7073,2011-07-10,2011-07-10,CHUCK CLARK,ALBERTA,WEST,CORPORATE,3888665,12,CRITICAL,0
5081,1724,9,7094,2009-09-03,2009-09-05,BOBBY ODEGARD,ALBERTA,WEST,CORPORATE,54147,49,NOT SPECIFIED,2
5103,1728,4,7125,2012-11-15,2012-11-16,LISA HAZARD,ALBERTA,WEST,HOME OFFICE,1024165,10,HIGH,1
5116,1729,4,7147,2012-08-16,2012-08-18,MITCH GASTINEAU,ALBERTA,WEST,SMALL BUSINESS,12674605,23,CRITICAL,2
5117,1730,9,7149,2012-02-23,2012-02-24,KATHARINE HARMS,ALBERTA,WEST,CONSUMER,33738,29,MEDIUM,1
5129,1734,10,7167,2011-07-21,2011-07-25,LAUREN LEATHERBURY,ALBERTA,WEST,HOME OFFICE,420388,29,LOW,4
5134,1739,4,7175,2011-11-02,2011-11-02,SAMPLE COMPANY A,ALBERTA,WEST,HOME OFFICE,24847455,46,CRITICAL,0
5138,1743,10,7179,2012-06-02,2012-06-04,HALLIE REDMOND,ALBERTA,WEST,HOME OFFICE,140615,19,MEDIUM,2
5158,1754,4,7209,2010-05-14,2010-05-16,CLAIRE GOOD,ALBERTA,WEST,HOME OFFICE,3630146,33,HIGH,2
534,192,4,723,2010-03-02,2010-03-03,LENA CACIOPPO,BRITISH COLUMBIA,WEST,HOME OFFICE,1098506,29,CRITICAL,1
5186,1763,16,7246,2009-07-31,2009-08-04,RICK WILSON,ALBERTA,WEST,CONSUMER,47753,42,LOW,4
5200,1762,4,7266,2009-07-13,2009-07-14,VALERIE TAKAHITO,ALBERTA,WEST,CONSUMER,4815862,47,MEDIUM,1
5214,1762,4,7285,2012-05-04,2012-05-06,VALERIE TAKAHITO,ALBERTA,WEST,CONSUMER,6657625,4,LOW,2
5229,1754,4,7303,2012-02-27,2012-02-29,CLAIRE GOOD,ALBERTA,WEST,HOME OFFICE,19211275,36,CRITICAL,2
5269,1770,4,7356,2012-02-10,2012-02-12,ALICE MCCARTHY,ALBERTA,WEST,CORPORATE,1281358,14,CRITICAL,2
5274,1769,4,7363,2009-02-27,2009-03-01,CARI SAYRE,ALBERTA,WEST,CORPORATE,1685941,16,LOW,2
5290,1781,4,7385,2009-06-29,2009-06-29,EMILY GRADY,ALBERTA,WEST,HOME OFFICE,711875,24,NOT SPECIFIED,0
3358,1228,4,4655,2010-04-30,2010-04-30,NORA PELLETIER,MANITOBA,PRARIE,CORPORATE,1397383,46,LOW,0
3359,1177,10,4658,2010-01-03,2010-01-03,VALERIE TAKAHITO,MANITOBA,PRARIE,CONSUMER,2838914,33,HIGH,0
1852,619,3,2546,2010-12-05,2010-12-05,RICK DUSTON,NEWFOUNDLAND,ATLANTIC,CORPORATE,1116995,13,LOW,0
189,97,3,255,2010-07-14,2010-07-18,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,69159,17,LOW,4
193,99,8,259,2012-11-23,2012-11-24,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,16504,5,MEDIUM,1
1887,1505,3,2591,2012-04-04,2012-04-05,KAREN CARLISLE,YUKON,YUKON,CORPORATE,22681,16,CRITICAL,1
1887,1505,8,2591,2012-04-04,2012-04-05,KAREN CARLISLE,YUKON,YUKON,CORPORATE,51107,46,CRITICAL,1
1893,684,3,2599,2012-08-12,2012-08-13,MUHAMMED LEE,NOVA SCOTIA,ATLANTIC,CONSUMER,906244,49,HIGH,1
1917,1107,3,2629,2011-05-21,2011-05-22,STEFANIA PERRINO,ONTARIO,ONTARIO,CORPORATE,17926,16,NOT SPECIFIED,1
1961,728,3,2685,2009-05-11,2009-05-11,SARA LUXEMBURG,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,5728,14,LOW,0
198,103,3,270,2011-07-11,2011-07-11,ROY SKARIA,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,40317,14,CRITICAL,0
1795,606,8,2727,2011-06-05,2011-06-10,RAYMOND FAIR,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,30362,46,LOW,5
2038,685,3,2785,2009-07-08,2009-07-12,NOEL STAAVOS,NOVA SCOTIA,ATLANTIC,HOME OFFICE,13945,23,LOW,4
1960,730,3,2812,2009-09-12,2009-09-12,DARRIN SAYRE,NOVA SCOTIA,ATLANTIC,CONSUMER,25983,40,NOT SPECIFIED,0
5186,1763,3,7246,2009-07-31,2009-08-04,RICK WILSON,ALBERTA,WEST,CONSUMER,2193,8,LOW,4
